,PROMEDIO,ID_CARRERA,ID_ESCUELA
6315,8.0,18,226
6316,9.1,7,1611
6317,8.2,27,642
6318,8.0,33,157
6319,7.5,20,778
6320,7.5,15,1612
6321,8.0,24,1333
6322,7.6,60,909
6323,8.0,52,861
6324,7.8,18,413
6325,7.5,56,288
6326,8.5,10,697
6327,9.4,68,910
6328,8.0,1,861
6329,8.0,7,1613
6330,7.1,68,773
6331,8.5,58,1614
6332,7.6,58,498
6333,8.6,13,1615
6334,9.0,68,36
6335,8.0,57,757
6336,8.0,1,1616
6337,8.0,67,1617
6338,8.4,24,808
6339,7.7,68,646
6340,7.5,20,742
6341,8.5,1,473
6342,8.0,68,1618
6343,8.5,77,1278
6344,8.0,75,747
6345,8.0,1,747
6346,8.5,27,1619
6347,8.2,68,1620
6348,7.4,13,1207
6349,8.5,15,1621
6350,7.5,56,1622
6351,8.0,62,842
6352,8.0,75,842
6353,7.6,68,1078
6354,8.0,75,1220
6355,7.9,67,915
6356,9.1,62,414
6357,9.0,68,504
6358,8.7,24,1133
6359,7.8,77,415
6360,8.0,50,177
6361,8.0,1,885
6362,9.9,33,695
6363,8.5,1,147
6364,7.5,27,772
6365,8.3,1,1093
6366,8.5,56,708
6367,8.5,1,1623
6368,8.5,20,223
6369,8.5,37,504
6370,9.8,1,571
6371,7.1,33,742
6372,8.2,77,854
6373,7.0,27,790
6374,7.5,10,388
6375,7.6,52,886
6376,8.3,64,1624
6377,7.2,7,1160
6378,8.0,24,1625
6379,8.5,67,445
6380,8.0,33,1626
6381,9.2,7,526
6382,8.0,10,1627
6383,7.5,75,807
6384,8.5,24,1629
6385,8.0,67,719
6386,7.25,10,1235
6387,8.5,10,719
6388,7.96,68,1630
6389,8.5,31,512
6390,7.5,68,1511
6391,8.3,17,667
6392,8.5,15,545
6393,9.7,10,1631
6394,7.1,24,1632
6395,8.0,67,1633
6396,7.7,22,778
6397,7.3,24,778
6398,9.0,1,644
6399,9.0,23,644
6400,8.0,68,644
6401,8.0,68,644
6402,9.0,1,388
6403,9.0,1,141
6404,8.0,10,765
6405,8.0,50,742
6406,8.3,33,835
6407,7.3,75,913
6408,8.0,52,730
6409,8.5,17,737
6410,8.0,7,698
6411,9.9,20,659
6412,9.4,52,773
6413,8.5,56,765
6414,8.9,68,77
6415,8.9,17,77
6416,8.0,68,1280
6417,8.7,24,914
6418,7.5,1,411
6419,9.4,24,915
6420,8.0,24,505
6421,8.0,24,1216
6422,7.5,37,719
6423,8.5,24,719
6424,8.7,24,473
6425,7.7,35,442
6426,7.4,24,504
6427,8.0,78,1115
6428,8.5,1,1093
6429,8.0,24,91
6430,7.0,47,1184
6431,8.5,7,403
6432,9.0,24,399
6433,8.0,52,759
6434,9.0,68,642
6435,8.0,57,515
6436,9.5,68,1446
6437,8.0,20,644
6438,8.0,1,644
6439,8.0,10,644
6440,9.5,27,911
6441,8.0,9,857
6442,8.0,56,773
6443,7.8,67,772
6444,8.4,50,66
6445,8.5,1,571
6446,8.0,24,447
6447,7.0,24,915
6448,9.0,10,866
6449,9.3,57,1224
6450,9.3,76,1474
6451,8.5,67,910
6452,9.0,68,861
6453,8.0,24,419
6454,8.0,67,865
6455,8.5,38,778
6456,7.5,15,523
6457,8.5,62,766
6458,7.35,50,108
6459,8.0,41,1517
6460,8.0,1,632
6461,8.0,1,644
6462,8.5,1,571
6463,8.0,62,723
6464,8.1,17,920
6465,8.0,18,644
6466,8.0,68,644
6467,8.0,68,644
6468,7.2,58,1095
6469,9.2,24,490
6470,8.5,68,1532
6471,9.0,10,1540
6472,8.0,10,699
6473,7.6,41,1540
6474,7.0,20,1138
6475,9.0,1,911
6476,8.0,68,1238
6477,9.0,51,698
6478,7.1,68,784
6479,7.3,52,1358
6480,7.5,18,754
6481,7.94,60,912
6482,8.85,67,1569
6483,8.0,17,730
6484,7.2,75,915
6485,8.0,62,1603
6486,7.8,24,330
6487,8.0,68,483
6488,9.2,56,1543
6489,7.9,1,185
6490,7.3,10,915
6491,7.1,79,909
6492,8.0,16,1628
6493,8.5,1,534
