,ID_ESCUELA,NOMBRE_ESCUELA
5025,825,COBATAB PLANTEL 1
5026,755,COBAEP PLANTEL 3
5027,1497,ANTONIO MARIA DE BUCARELLI
5028,384,µNGEL MARÖA GARIBAY KINTANA
5029,756,COBAEP PLANTEL 4
5030,1498,MORELOS 712
5031,719,NI¥OS HROES DE CHAPULTEPEC
5032,719,NI¥OS HROES DE CHAPULTEPEC
5033,83,INST. SALVADOR ALLENDE
5034,227,INST. TECNOLOGICO
5035,755,COBAEP PLANTEL 3
5036,755,COBAEP PLANTEL 3
5037,253,VICENTE GUERRERO
5038,742,CETIS PLANTEL NO. 104
5039,655,CBTIS PLANTEL NO. 134
5040,655,CBTIS PLANTEL NO. 134
5041,1499,UNIVERSIDAD AMERICANA DE ACAPULCO PLANTEL CHILPANC
5042,766,COBAEP PLANTEL 14
5043,1500,SECUNDARIA TECNICA 1
5044,713,GRAL. MIGUEL NEGRETE NOVOA
5045,15,COLEGIO AMERICA A.C.
5046,502,INST. VEL A.C
5047,1496,INSTITUTO UNIVERSITARIO DE PUEBLA
5048,472,INST. COVADONGA
5049,472,INST. COVADONGA
5050,719,NI¥OS HROES DE CHAPULTEPEC
5051,444,COMERCIAL INGLESA
5052,533,MµXIMO SERDµN
5053,293,INST. FRAY GARCIA DE CISNEROS
5054,293,INST. FRAY GARCIA DE CISNEROS
5055,1501,ESCUELA COMERCIAL INGLESA
5056,646,CECYTE PLANTEL 08
5057,845,COBAT PLANTEL 18
5058,845,COBAT PLANTEL 18
5059,723,PDTE. GUSTAVO DIAZ ORDAZ
5060,642,CECYTE PLANTEL 02
5061,723,PDTE. GUSTAVO DIAZ ORDAZ
5062,438,COLEGIO OVIEDO SCHONTHAL
5063,438,COLEGIO OVIEDO SCHONTHAL
5064,1502,CLEOTILDE TORRES
5065,910,ALFONSO CALDERàN MORENO
5066,1220,ABIERTA
5067,1503,JOSE VASCONCELOS
5068,434,COLEGIO MEXICANO
5069,395,CAMPA TLANESI
5070,79,INST. INDEPENDENCIA
5071,385,µNGELES DE PUEBLA
5072,1504,INSTITUTO BENEMERITO DE LAS AMERICAS
5073,504,INST. WASHINGTON A.C.
5074,765,COBAEP PLANTEL 13
5075,289,COLEGIO INTERCANADIENSE DE PUEBLA A.C.
5076,388,BENAVENTE
5077,512,JOS MARÖA LAFRAGUA
5078,466,INST. ANGELOPOLITANO A.C.
5079,719,NI¥OS HROES DE CHAPULTEPEC
5080,1497,ANTONIO MARIA DE BUCARELLI
5081,415,COLEGIO CULTURAL A.C. PLANTEL 3
5082,336,CUAUHTEMOC
5083,391,BLAS CHUMACERO SµNCHEZ
5084,388,BENAVENTE
5085,359,GREGORIO DE GANTE
5086,909,2 DE OCTUBRE DE 1968
5087,911,EMILIANO ZAPATA SALAZAR
5088,911,EMILIANO ZAPATA SALAZAR
5089,742,CETIS PLANTEL NO. 104
5090,501,INST. VANDERBILT
5091,1505,TELEBACHILLERATO VALSEQUILLO
5092,909,2 DE OCTUBRE DE 1968
5093,413,COLEGIO CULTURAL A.C. PLANTEL 1
5094,62,JEAN PIAGET
5095,1452,CENTRO ESCOLAR JOSE MARIA MORELOS Y PAVON
5096,879,CENTRO DE EDUCACION ABIERTA
5097,502,INST. VEL A.C
5098,466,INST. ANGELOPOLITANO A.C.
5099,293,INST. FRAY GARCIA DE CISNEROS
5100,414,COLEGIO CULTURAL A.C. PLANTEL 2
5101,498,INST. SALVADOR ALLENDE
5102,498,INST. SALVADOR ALLENDE
5103,716,JOS MA. MORELOS Y PAVàN
5104,1143,BINE
5105,909,2 DE OCTUBRE DE 1968
5106,1396,ESCUELA DE BACHILLERES ARTES Y OFICIOS
5107,915,LIC. BENITO JUµREZ GARCÖA
5108,716,JOS MA. MORELOS Y PAVàN
5109,913,ENRIQUE CABRERA BARROSO (URBANA)
5110,1506,COLEGIO EUROTEXCOCO
5111,910,ALFONSO CALDERàN MORENO
5112,757,COBAEP PLANTEL 5
5113,1507,UNIVERSIDAD VALLE DEL BRAVO
5114,915,LIC. BENITO JUµREZ GARCÖA
5115,185,FRANCISCO I. MADERO
5116,1508,UNIVERSIDAD VALLE DEL BRAVO
5117,753,COBAEP PLANTEL 1
5118,909,2 DE OCTUBRE DE 1968
5119,504,INST. WASHINGTON A.C.
5120,436,COLEGIO NACIONAL
5121,915,LIC. BENITO JUµREZ GARCÖA
5122,915,LIC. BENITO JUµREZ GARCÖA
5123,1214,OCTAVIO PAZ
5124,778,COBAEP PLANTEL 26
5125,1285,UNIVERSIDAD IRLANDES
5126,288,CENTRO DE ESTUDIOS INTENSIVOS CEI
5127,1032,INST. MEXICANO MADERO U. TOLEDO
5128,843,COBAT PLANTEL 14
5129,915,LIC. BENITO JUµREZ GARCÖA
5130,886,GABINETE DE ASESORIA DIDµCTICA INTENSIVA
5131,288,CENTRO DE ESTUDIOS INTENSIVOS CEI
5132,558,UNIVERSIDAD DEL VALLE DE MEXICO
5133,914,GRAL. LµZARO CµRDENAS DEL RÖO
5134,915,LIC. BENITO JUµREZ GARCÖA
5135,914,GRAL. LµZARO CµRDENAS DEL RÖO
5136,420,COLEGIO HISPANIDAD DE PUEBLA
5137,914,GRAL. LµZARO CµRDENAS DEL RÖO
5138,910,ALFONSO CALDERàN MORENO
5139,915,LIC. BENITO JUµREZ GARCÖA
5140,1109,INST. IBERIA A.C.
5141,914,GRAL. LµZARO CµRDENAS DEL RÖO
5142,523,LICEO BRITµNICO DE MXICO A.C.
5143,914,GRAL. LµZARO CµRDENAS DEL RÖO
5144,719,NI¥OS HROES DE CHAPULTEPEC
5145,911,EMILIANO ZAPATA SALAZAR
5146,498,INST. SALVADOR ALLENDE
5147,1301,GABINETE DE ASESORIA DIDACTICA INTENSIVA
5148,766,COBAEP PLANTEL 14
5149,388,BENAVENTE
5150,697,CBTIS PLANTEL NO. 212
5151,1509,CENTRO ESCOLAR LIC. MIGUEL ALEMAN
5152,512,JOS MARÖA LAFRAGUA
5153,1164,PLANTEL 08 IXTACULIXTLA
5154,1023,ESCUELA AMERICANA
5155,1510,COLEGIO AMERICANA
5156,1178,UNIVERSIDAD POPULAR AUTONOMA DE PUEBLA
5157,915,LIC. BENITO JUµREZ GARCÖA
5158,181,HERMANOS SERDAN
5159,773,COBAEP PLANTEL 21
5160,644,CECYTE PLANTEL 06
5161,262,IGNACIO MANUEL ALTAMIRANO
5162,770,COBAEP PLANTEL 18
5163,1220,ABIERTA
5164,719,NI¥OS HROES DE CHAPULTEPEC
5165,675,CBTIS PLANTEL NO. 91
5166,754,COBAEP PLANTEL 2
5167,494,INST. ORIENTE DE PUEBLA A.C.
5168,767,COBAEP PLANTEL 15
5169,305,UNIàN Y PROGRESO
5170,913,ENRIQUE CABRERA BARROSO (URBANA)
5171,909,2 DE OCTUBRE DE 1968
5172,1397,CENTRO ESCOLAR GUTAVO DIAZ ORDAZ
5173,544,PROFR. MANUEL AGUILAR VERGARA
5174,413,COLEGIO CULTURAL A.C. PLANTEL 1
5175,755,COBAEP PLANTEL 3
5176,742,CETIS PLANTEL NO. 104
5177,696,CBTIS PLANTEL NO. 211
5178,559,UNIVERSIDAD DEL VALLE DE PUEBLA
5179,1243,INSTITUTO WASHINGTON
5180,586,CBTA PLANTEL NO. 131
5181,1256,UNIVERSIDAD DE AMERICA LATINA
5182,1511,INSTITUTO TECNOLOGICO ROOSEVELT
5183,586,CBTA PLANTEL NO. 131
5184,288,CENTRO DE ESTUDIOS INTENSIVOS CEI
5185,413,COLEGIO CULTURAL A.C. PLANTEL 1
5186,359,GREGORIO DE GANTE
5187,861,CONALEP PLANTEL NO. 3
5188,1214,OCTAVIO PAZ
5189,1214,OCTAVIO PAZ
5190,221,BENITO JUµREZ GARCÖA
5191,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
5192,914,GRAL. LµZARO CµRDENAS DEL RÖO
5193,897,PREPA ABIERTA SEP
5194,773,COBAEP PLANTEL 21
5195,757,COBAEP PLANTEL 5
5196,757,COBAEP PLANTEL 5
5197,910,ALFONSO CALDERàN MORENO
5198,413,COLEGIO CULTURAL A.C. PLANTEL 1
5199,667,CBTIS PLANTEL NO. 194
5200,667,CBTIS PLANTEL NO. 194
5201,1512,JOSE ANTONIO GONZALEZ PE¥A
5202,667,CBTIS PLANTEL NO. 194
5203,755,COBAEP PLANTEL 3
5204,1253,UNIDADES BASICAS UPAPEP
5205,667,CBTIS PLANTEL NO. 194
5206,436,COLEGIO NACIONAL
5207,754,COBAEP PLANTEL 2
5208,1324,COBACH 1
5209,489,INST. MXICO DE PUEBLA A.C.
5210,753,COBAEP PLANTEL 1
5211,910,ALFONSO CALDERàN MORENO
5212,911,EMILIANO ZAPATA SALAZAR
5213,857,CONALEP PLANTEL NO. 1
5214,1513,BACH. PROF. CARLOS A. CARRILLO
5215,857,CONALEP PLANTEL NO. 1
5216,182,VICENTE SUµREZ FERRER
5217,910,ALFONSO CALDERàN MORENO
5218,1272,PREPARATORIA DE OCCIDENTE
5219,1272,PREPARATORIA DE OCCIDENTE
5220,1272,PREPARATORIA DE OCCIDENTE
5221,413,COLEGIO CULTURAL A.C. PLANTEL 1
5222,1114,"PREP. DE OCCIDENTE DE PUEBLA, A.C."
5223,643,CECYTE PLANTEL 05
5224,913,ENRIQUE CABRERA BARROSO (URBANA)
5225,1329,COLEGIO AMERICANO
5226,915,LIC. BENITO JUµREZ GARCÖA
5227,909,2 DE OCTUBRE DE 1968
5228,911,EMILIANO ZAPATA SALAZAR
5229,755,COBAEP PLANTEL 3
5230,504,INST. WASHINGTON A.C.
5231,1514,INSTITUTO GUAJARDO
5232,415,COLEGIO CULTURAL A.C. PLANTEL 3
5233,504,INST. WASHINGTON A.C.
5234,915,LIC. BENITO JUµREZ GARCÖA
5235,414,COLEGIO CULTURAL A.C. PLANTEL 2
5236,911,EMILIANO ZAPATA SALAZAR
5237,915,LIC. BENITO JUµREZ GARCÖA
5238,384,µNGEL MARÖA GARIBAY KINTANA
5239,766,COBAEP PLANTEL 14
5240,755,COBAEP PLANTEL 3
5241,1143,BINE
5242,1352,COBACH PLANTE  6
5243,1515,CENTRO ESCOLAR APARICIO
5244,914,GRAL. LµZARO CµRDENAS DEL RÖO
5245,1272,PREPARATORIA DE OCCIDENTE
5246,101,BACHILLERES VALLE DE ORIZABA
5247,1272,PREPARATORIA DE OCCIDENTE
5248,1272,PREPARATORIA DE OCCIDENTE
5249,1419,COBACH PLANTEL 14
5250,1516,CBTIS PANTEL 79
5251,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
5252,1143,BINE
5253,516,JUAN DE PALAFOX Y MENDOZA
5254,755,COBAEP PLANTEL 3
5255,1349,TELEBACHILLERATO DE VERACRUZ
5256,915,LIC. BENITO JUµREZ GARCÖA
5257,188,HROES DE PUEBLA
5258,913,ENRIQUE CABRERA BARROSO (URBANA)
5259,913,ENRIQUE CABRERA BARROSO (URBANA)
5260,1160,INSTITUTO MEXICANO MADERO
5261,80,INST. JOS MARÖA MORELOS
5262,655,CBTIS PLANTEL NO. 134
5263,655,CBTIS PLANTEL NO. 134
5264,1134,MARIE CURIE
5265,773,COBAEP PLANTEL 21
5266,1506,COLEGIO EUROTEXCOCO
5267,719,NI¥OS HROES DE CHAPULTEPEC
5268,1497,ANTONIO MARIA DE BUCARELLI
5269,1518,JOSE URBAN AGUIRRE
5270,503,INST. VIRREY ANTONIO DE MENDOZA
5271,1215,CENTRO DE ESTUDIOS INTENSIVOS
5272,915,LIC. BENITO JUµREZ GARCÖA
5273,861,CONALEP PLANTEL NO. 3
5274,503,INST. VIRREY ANTONIO DE MENDOZA
5275,684,CBTIS PLANTEL NO. 260
5276,684,CBTIS PLANTEL NO. 260
5277,1214,OCTAVIO PAZ
5278,647,CECYTE PLANTEL 09
5279,719,NI¥OS HROES DE CHAPULTEPEC
5280,832,COBAT PLANTEL 01
5281,669,CBTIS PLANTEL NO. 76
5282,561,UNIVERSIDAD REALISTICA DE MEXICO
5283,561,UNIVERSIDAD REALISTICA DE MEXICO
5284,1519,PREPARATORIA #23
5285,415,COLEGIO CULTURAL A.C. PLANTEL 3
5286,559,UNIVERSIDAD DEL VALLE DE PUEBLA
5287,889,INFORMATICA Y COMPUTACION DE PUEBLA
5288,430,COLEGIO LOYOLA
5289,762,COBAEP PLANTEL 10
5290,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
5291,718,MANUEL ESPINOSA YGLESIAS
5292,723,PDTE. GUSTAVO DIAZ ORDAZ
5293,339,HROES DE LA REVOLUCIàN
5294,723,PDTE. GUSTAVO DIAZ ORDAZ
5295,1114,"PREP. DE OCCIDENTE DE PUEBLA, A.C."
5296,335,JOS MARÖA CAJICA CAMACHO
5297,1114,"PREP. DE OCCIDENTE DE PUEBLA, A.C."
5298,913,ENRIQUE CABRERA BARROSO (URBANA)
5299,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
5300,103,CENTRO DE ESTUDIOS SUPERIORES
5301,914,GRAL. LµZARO CµRDENAS DEL RÖO
5302,1358,CARLOS CAMACHO ESPIRITU
5303,772,COBAEP PLANTEL 20
5304,1220,ABIERTA
5305,427,COLEGIO JOS MARÖA LAFRAGUA
5306,1520,CENTRO ESCOLAR DE LIBRES
5307,1178,UNIVERSIDAD POPULAR AUTONOMA DE PUEBLA
5308,1521,INSTITUTO AMERICANO LEONARDO DA VINCI
5309,891,INST. CULTURAL REFORMA
5310,1160,INSTITUTO MEXICANO MADERO
5311,426,COLEGIO ISABEL LA CATàLICA
5312,414,COLEGIO CULTURAL A.C. PLANTEL 2
5313,916,REGIONAL SIMàN BOLÖVAR
5314,772,COBAEP PLANTEL 20
5315,716,JOS MA. MORELOS Y PAVàN
5316,655,CBTIS PLANTEL NO. 134
5317,755,COBAEP PLANTEL 3
5318,403,CENTRO EDUCATIVO DE PUEBLA
5319,1235,APARICIO
5320,1522,MIGUEL CASTULO DE ALATRISTE DE LIBRES
5321,494,INST. ORIENTE DE PUEBLA A.C.
5322,144,COLEGIO BENAVENTE
5323,913,ENRIQUE CABRERA BARROSO (URBANA)
5324,915,LIC. BENITO JUµREZ GARCÖA
5325,36,UNIVERSIDAD DEL VALLE DE MXICO
5326,914,GRAL. LµZARO CµRDENAS DEL RÖO
5327,719,NI¥OS HROES DE CHAPULTEPEC
5328,925,PREPARATORIA TAPACHULA
5329,510,JOS IGNACIO MµRQUEZ
5330,914,GRAL. LµZARO CµRDENAS DEL RÖO
5331,914,GRAL. LµZARO CµRDENAS DEL RÖO
5332,451,ESC. DE ENFERMERIA MONTSERRAT
5333,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
5334,1523,CENTRO DE CAPACITACION Y CALIDAD IMSS
5335,403,CENTRO EDUCATIVO DE PUEBLA
5336,571,BENEMRITO INSTITUTO NORMAL DEL ESTADO
5337,841,COBAT PLANTEL 11
5338,694,CBTIS PLANTEL NO. 153
5339,393,CADETE JUAN ESCUTIA
5340,778,COBAEP PLANTEL 26
5341,719,NI¥OS HROES DE CHAPULTEPEC
5342,727,PDTE. LIC. MIGUEL ALEMµN
5343,658,CBTIS PLANTEL NO. 178
5344,897,PREPA ABIERTA SEP
5345,773,COBAEP PLANTEL 21
5346,755,COBAEP PLANTEL 3
5347,914,GRAL. LµZARO CµRDENAS DEL RÖO
5348,1263,UNIVERSIDAD BENITO JUAREZ
5349,773,COBAEP PLANTEL 21
5350,914,GRAL. LµZARO CµRDENAS DEL RÖO
5351,1524,CBTIS PLANTEL 240
5352,1006,PREPARATORIA PUERTO ESCONDIDO
5353,795,COBAEG PLANTEL 1
5354,795,COBAEG PLANTEL 1
5355,1525,CBTIS PLANTEL 214
5356,699,CBTIS PLANTEL NO. 61
5357,766,COBAEP PLANTEL 14
5358,914,GRAL. LµZARO CµRDENAS DEL RÖO
5359,764,COBAEP PLANTEL 12
5360,910,ALFONSO CALDERàN MORENO
5361,492,INST. NORMAL QUEVEDO
5362,716,JOS MA. MORELOS Y PAVàN
5363,913,ENRIQUE CABRERA BARROSO (URBANA)
5364,137,UNIVERSIDAD DEL VALLE DE ORIZABA
5365,388,BENAVENTE
5366,1143,BINE
5367,742,CETIS PLANTEL NO. 104
5368,288,CENTRO DE ESTUDIOS INTENSIVOS CEI
5369,772,COBAEP PLANTEL 20
5370,835,COBAT PLANTEL 04
5371,1138,UNIVERSIDAD REALISTICA DE MEXICO
5372,697,CBTIS PLANTEL NO. 212
5373,742,CETIS PLANTEL NO. 104
5374,716,JOS MA. MORELOS Y PAVàN
5375,684,CBTIS PLANTEL NO. 260
5376,728,PDTE. MANUEL AVILA CAMACHO
5377,697,CBTIS PLANTEL NO. 212
5378,910,ALFONSO CALDERàN MORENO
5379,504,INST. WASHINGTON A.C.
5380,1526,INSTITUTO MERCEDARIO FRAY GABRIEL TELLEZ
5381,1477,INSTITUTO MERCEDARIO FRAY GABRIEL TELLEZ AC
5382,1220,ABIERTA
5383,742,CETIS PLANTEL NO. 104
5384,676,CBTIS PLANTEL NO. 16
5385,716,JOS MA. MORELOS Y PAVàN
5386,466,INST. ANGELOPOLITANO A.C.
5387,856,CONALEP PLANTEL CHIPILO
5388,1032,INST. MEXICANO MADERO U. TOLEDO
5389,1527,BACHILLERATO GENERAL A DISTANCIA CITLALTEPETL
5390,698,CBTIS PLANTEL NO. 3
5391,1220,ABIERTA
5392,898,PREPARATORIA ABIERTA SEP
5393,1528,COLEGIO SALVADOR DIAZ MIRON
5394,525,LICEO CULTURAL MEXICANO
5395,1529,COBAEV PLANTEL 05
5396,411,COLEGIO AZTECA A.C.
5397,910,ALFONSO CALDERàN MORENO
5398,579,CBTA PLANTEL NO. 79
5399,716,JOS MA. MORELOS Y PAVàN
5400,716,JOS MA. MORELOS Y PAVàN
5401,1526,INSTITUTO MERCEDARIO FRAY GABRIEL TELLEZ
5402,1475,INST MERCEDARIO FRAY GABRIEL TELLEZ
5403,498,INST. SALVADOR ALLENDE
5404,878,CENTRO DE EDUCACION ABIERTA
5405,115,FRANCISCO I. MADERO
5406,115,FRANCISCO I. MADERO
5407,773,COBAEP PLANTEL 21
5408,413,COLEGIO CULTURAL A.C. PLANTEL 1
5409,1292,COBATAB PLANTEL 13
5410,1333,INSTITUTO IBERIA
5411,278,LUIS DONALDO COLOSIO MURRIETA
5412,1026,GUSTAVO DIAZ ORDAZ
5413,501,INST. VANDERBILT
5414,703,CBTIS PLANTEL NO. 17
5415,772,COBAEP PLANTEL 20
5416,1143,BINE
5417,911,EMILIANO ZAPATA SALAZAR
5418,504,INST. WASHINGTON A.C.
5419,1530,UNIVERSIDAD DEL NUEVO MEXICO
5420,911,EMILIANO ZAPATA SALAZAR
5421,330,JUSTO SIERRA
5422,745,CETIS PLANTEL NO. 67
5423,914,GRAL. LµZARO CµRDENAS DEL RÖO
5424,773,COBAEP PLANTEL 21
5425,413,COLEGIO CULTURAL A.C. PLANTEL 1
5426,912,ENRIQUE CABRERA BARROSO (REGIONAL)
5427,913,ENRIQUE CABRERA BARROSO (URBANA)
5428,697,CBTIS PLANTEL NO. 212
5429,288,CENTRO DE ESTUDIOS INTENSIVOS CEI
5430,773,COBAEP PLANTEL 21
5431,452,ESC. DE JURISPRUDENCIA Y HUMANIDADES
5432,162,LµZARO CµRDENAS DEL RÖO
5433,766,COBAEP PLANTEL 14
5434,719,NI¥OS HROES DE CHAPULTEPEC
5435,915,LIC. BENITO JUµREZ GARCÖA
5436,742,CETIS PLANTEL NO. 104
5437,915,LIC. BENITO JUµREZ GARCÖA
5438,698,CBTIS PLANTEL NO. 3
5439,413,COLEGIO CULTURAL A.C. PLANTEL 1
5440,1333,INSTITUTO IBERIA
5441,395,CAMPA TLANESI
5442,915,LIC. BENITO JUµREZ GARCÖA
5443,158,CATALINA SALVATORI COLOMBO
5444,1531,COLEGIO PARTICULAR ESTATAL
5445,1475,INST MERCEDARIO FRAY GABRIEL TELLEZ
5446,386,ANGLO HISPANOMEXICANO
5447,1475,INST MERCEDARIO FRAY GABRIEL TELLEZ
5448,914,GRAL. LµZARO CµRDENAS DEL RÖO
5449,1384,COLEGIO MARTIRES DE 1910 A.C.
5450,470,INST. CARLOS PEREYRA DE PUEBLA A.C.
5451,208,ADOLFO LàPEZ MATEOS
5452,766,COBAEP PLANTEL 14
5453,410,COLEGIO AVANTE DE PUEBLA A.C.
5454,766,COBAEP PLANTEL 14
5455,1114,"PREP. DE OCCIDENTE DE PUEBLA, A.C."
5456,230,RAFAEL MORENO VALLE
5457,913,ENRIQUE CABRERA BARROSO (URBANA)
5458,910,ALFONSO CALDERàN MORENO
5459,558,UNIVERSIDAD DEL VALLE DE MEXICO
5460,504,INST. WASHINGTON A.C.
5461,1146,INSTITUTO ORIENTE
5462,1235,APARICIO
5463,403,CENTRO EDUCATIVO DE PUEBLA
5464,1278,INSTITUTO NORMAL MEXICO
5465,434,COLEGIO MEXICANO
5466,261,GUILLERMO HARO
5467,1131,COLEGIO LA PAZ
5468,1492,LUIS MASTRETA ARISTA
5469,913,ENRIQUE CABRERA BARROSO (URBANA)
5470,415,COLEGIO CULTURAL A.C. PLANTEL 3
5471,716,JOS MA. MORELOS Y PAVàN
5472,915,LIC. BENITO JUµREZ GARCÖA
5473,753,COBAEP PLANTEL 1
5474,834,COBAT PLANTEL 03
5475,1496,INSTITUTO UNIVERSITARIO DE PUEBLA
5476,765,COBAEP PLANTEL 13
5477,640,CECYTE PLANTEL 04
5478,414,COLEGIO CULTURAL A.C. PLANTEL 2
5479,444,COMERCIAL INGLESA
5480,504,INST. WASHINGTON A.C.
5481,188,HROES DE PUEBLA
5482,226,HERMANOS SERDAN
5483,742,CETIS PLANTEL NO. 104
5484,915,LIC. BENITO JUµREZ GARCÖA
5485,915,LIC. BENITO JUµREZ GARCÖA
5486,861,CONALEP PLANTEL NO. 3
5487,476,INST. DE INVESTIGACIàN Y ENSE¥ANZA IBEROAMERICANA
5488,558,UNIVERSIDAD DEL VALLE DE MEXICO
5489,730,PROF. GREGORIO DE GANTE
5490,912,ENRIQUE CABRERA BARROSO (REGIONAL)
5491,1361,"COLEGIO INTERESTATAL, A.C."
5492,1106,INST. CRISTOBAL COLON
5493,344,FERNANDO MONTES DE OCA
5494,554,UNIDAD EDUC. GRAL JUAN CRISàSTOMO BONILLA
5495,15,COLEGIO AMERICA A.C.
5496,515,JUAN CRISOSTOMO BONILLA
5497,414,COLEGIO CULTURAL A.C. PLANTEL 2
5498,910,ALFONSO CALDERàN MORENO
5499,471,INST. CASA BLANCA
5500,494,INST. ORIENTE DE PUEBLA A.C.
5501,721,PDTE. FRANCISCO I. MADERO
5502,558,UNIVERSIDAD DEL VALLE DE MEXICO
5503,719,NI¥OS HROES DE CHAPULTEPEC
5504,886,GABINETE DE ASESORIA DIDµCTICA INTENSIVA
5505,1178,UNIVERSIDAD POPULAR AUTONOMA DE PUEBLA
5506,742,CETIS PLANTEL NO. 104
5507,719,NI¥OS HROES DE CHAPULTEPEC
5508,886,GABINETE DE ASESORIA DIDµCTICA INTENSIVA
5509,754,COBAEP PLANTEL 2
5510,402,CENTRO DE ESTUDIOS INTENSIVOS CEI
5511,847,COBAT PLANTEL 20
5512,1478,INST. GONZALO GARCIA A.C.
5513,515,JUAN CRISOSTOMO BONILLA
5514,766,COBAEP PLANTEL 14
5515,646,CECYTE PLANTEL 08
5516,411,COLEGIO AZTECA A.C.
5517,1160,INSTITUTO MEXICANO MADERO
5518,1026,GUSTAVO DIAZ ORDAZ
5519,1533,HIGH SCHOOL LOS FRESNOS
5520,913,ENRIQUE CABRERA BARROSO (URBANA)
5521,778,COBAEP PLANTEL 26
5522,1214,OCTAVIO PAZ
5523,260,CUAUHTEMOC
5524,754,COBAEP PLANTEL 2
5525,914,GRAL. LµZARO CµRDENAS DEL RÖO
5526,766,COBAEP PLANTEL 14
5527,915,LIC. BENITO JUµREZ GARCÖA
5528,914,GRAL. LµZARO CµRDENAS DEL RÖO
5529,864,CONALEP PLANTEL II
5530,503,INST. VIRREY ANTONIO DE MENDOZA
5531,226,HERMANOS SERDAN
5532,300,ADOLFO LàPEZ MATEOS
5533,562,UNIVERSITARIO IRLANDES
5534,562,UNIVERSITARIO IRLANDES
5535,909,2 DE OCTUBRE DE 1968
5536,1287,COLEGIO BOLIVAR A.C.
5537,512,JOS MARÖA LAFRAGUA
5538,512,JOS MARÖA LAFRAGUA
5539,753,COBAEP PLANTEL 1
5540,695,CBTIS PLANTEL NO. 154
5541,1220,ABIERTA
5542,1143,BINE
5543,403,CENTRO EDUCATIVO DE PUEBLA
5544,1534,CETIS PLANTEL NO. 15
5545,512,JOS MARÖA LAFRAGUA
5546,515,JUAN CRISOSTOMO BONILLA
5547,484,INST. IDEA
5548,504,INST. WASHINGTON A.C.
5549,1143,BINE
5550,1160,INSTITUTO MEXICANO MADERO
5551,516,JUAN DE PALAFOX Y MENDOZA
5552,434,COLEGIO MEXICANO
5553,913,ENRIQUE CABRERA BARROSO (URBANA)
5554,1214,OCTAVIO PAZ
5555,837,COBAT PLANTEL 06
5556,403,CENTRO EDUCATIVO DE PUEBLA
5557,910,ALFONSO CALDERàN MORENO
5558,1535,COBAQ PLANTEL 11
5559,225,GUADALUPE VICTORIA
5560,755,COBAEP PLANTEL 3
5561,445,EMPERADOR CUAUHTEMOC
5562,1116,PROFR. DELFINO CARVAJAL MORENO A.C.
5563,504,INST. WASHINGTON A.C.
5564,708,BENEMRITO DE LAS AMRICAS
5565,1214,OCTAVIO PAZ
5566,504,INST. WASHINGTON A.C.
5567,393,CADETE JUAN ESCUTIA
5568,767,COBAEP PLANTEL 15
5569,753,COBAEP PLANTEL 1
5570,144,COLEGIO BENAVENTE
5571,914,GRAL. LµZARO CµRDENAS DEL RÖO
5572,757,COBAEP PLANTEL 5
5573,1114,"PREP. DE OCCIDENTE DE PUEBLA, A.C."
5574,403,CENTRO EDUCATIVO DE PUEBLA
5575,713,GRAL. MIGUEL NEGRETE NOVOA
5576,494,INST. ORIENTE DE PUEBLA A.C.
5577,1109,INST. IBERIA A.C.
5578,1478,INST. GONZALO GARCIA A.C.
5579,1536,INSTITUTO DANTE ALIGHIERI
5580,1537,"PREPARATORIA ""COLEGIO MOTOLINIA"""
5581,1091,SALVADOR DIAZ MIRON
5582,857,CONALEP PLANTEL NO. 1
5583,1358,CARLOS CAMACHO ESPIRITU
5584,1231,COLEGIO NACIONAL DE MATEMATICAS
5585,696,CBTIS PLANTEL NO. 211
5586,913,ENRIQUE CABRERA BARROSO (URBANA)
5587,451,ESC. DE ENFERMERIA MONTSERRAT
5588,658,CBTIS PLANTEL NO. 178
5589,913,ENRIQUE CABRERA BARROSO (URBANA)
5590,753,COBAEP PLANTEL 1
5591,716,JOS MA. MORELOS Y PAVàN
5592,1538,ESCUELA SUPERIOR DE ENFERMERIA NO. 1
5593,909,2 DE OCTUBRE DE 1968
5594,911,EMILIANO ZAPATA SALAZAR
5595,860,CONALEP PLANTEL NO. 2
5596,864,CONALEP PLANTEL II
5597,1292,COBATAB PLANTEL 13
5598,716,JOS MA. MORELOS Y PAVàN
5599,742,CETIS PLANTEL NO. 104
5600,494,INST. ORIENTE DE PUEBLA A.C.
5601,767,COBAEP PLANTEL 15
5602,1539,COBA CHETUMAL U 2
5603,1225,COLEGIO PUEBLA
5604,910,ALFONSO CALDERàN MORENO
5605,910,ALFONSO CALDERàN MORENO
5606,910,ALFONSO CALDERàN MORENO
5607,719,NI¥OS HROES DE CHAPULTEPEC
5608,716,JOS MA. MORELOS Y PAVàN
5609,162,LµZARO CµRDENAS DEL RÖO
5610,914,GRAL. LµZARO CµRDENAS DEL RÖO
5611,1032,INST. MEXICANO MADERO U. TOLEDO
5612,567,VENUSTIANO CARRANZA
5613,914,GRAL. LµZARO CµRDENAS DEL RÖO
